Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2024-10-15,166.32122802734375,168.5036361085776,165.47418473029845,166.56040124373772,14829300
2024-10-16,166.16180419921875,166.69992496042366,164.64308687838846,165.45425956276037,9968500
2024-10-17,163.93951416015625,167.347652613545,163.80000025408333,166.79957204346408,15113400
2024-10-18,164.4776611328125,165.79307587756512,164.17869839804442,164.29827740960113,13091300
2024-10-21,165.22506713867188,165.6436089021509,163.73524093121017,164.00929645176177,11384000
2024-10-22,166.2415313720703,166.88927130726915,164.0989777289574,164.128872482528,11958600
2024-10-23,163.90960693359375,167.01879764151536,163.06554406462806,165.8528416223734,12754300
2024-10-24,163.95947265625,164.477673755893,162.20558112668277,164.01926216661698,12764400
2024-10-25,166.41091918945312,166.81948583900834,164.65701276843643,164.79155434851998,14566400
2024-10-28,167.75624084472656,170.01438944494484,165.2150804822965,169.99843848112795,20858300
2024-10-29,170.54653930664062,171.26404378791563,168.07514342995802,168.79762023279824,28916100
2024-10-30,175.52919006347656,183.1526557004326,175.13555556673,181.77745153420008,49698300
2024-10-31,172.09115600585938,177.8012815181652,171.96160194799086,174.11411524890076,32801900
2024-11-01,172.05128479003906,173.21724088954517,169.71940300277728,170.94513339774178,21752900
2024-11-04,170.08811950683594,171.32382498821045,168.89727135850833,170.64619034756598,16194000
2024-11-05,170.81561279296875,171.50022698576785,169.77921063956268,170.23762220854553,12518300
2024-11-06,177.7115936279297,178.0205161849465,174.4329940901947,174.74193185308656,27061500
2024-11-07,181.6479034423828,181.946866168645,178.2696596091349,178.4888979280021,16730400
2024-11-08,179.23629760742188,181.7176684742203,178.94730993500406,181.36887609169358,15021500
2024-11-11,181.33897399902344,181.45358068141462,179.36584440982864,179.44556881420397,12503400
2024-11-12,182.68429565429688,183.38683749509173,180.3623737343035,180.7510206956661,14065800
2024-11-13,179.86410522460938,181.98173618460606,179.4953779645209,181.51833714748307,13969700
2024-11-14,176.73501586914062,179.81928466548172,175.4195858868207,179.1266873931519,17925800
2024-11-15,173.28700256347656,175.27010733204085,172.14596881229156,175.030934103821,21708900
2024-11-18,176.18692016601562,176.29653933128537,173.81516833883916,174.3483167883728,18725400
2024-11-19,178.957275390625,179.5452258085044,174.5087506246323,174.627341254877,15392900
2024-11-20,176.71507263183594,178.48889888977342,174.72200805384992,178.20987106532547,15729800
2024-11-21,168.6531219482422,174.97113270704511,164.73674233388783,174.84656617691473,38839400
2024-11-22,165.9923858642578,167.68150013807792,165.1353675123338,166.58033624830873,24497000
2024-11-25,168.8424530029297,169.86889521703444,166.81949373771081,167.40745932580006,21395700
2024-11-26,170.0283203125,170.90028599372778,168.84244455309027,168.9022492584521,14937500
2024-11-27,170.2276611328125,170.5465435736484,169.0816398215503,170.08813200796817,12433400
2024-11-29,169.89878845214844,170.27746036643,168.16481686634478,169.4702716784116,9250700
2024-12-02,172.38014221191406,172.99800253925528,169.67954836315917,169.72937801621697,16593400
2024-12-03,172.42001342773438,173.71550838846278,171.91177225061094,172.5196575287902,15721500
2024-12-04,175.4793701171875,175.8181874518231,172.1509558644998,172.1808506172102,18239800
2024-12-05,173.70553588867188,177.09375469777737,173.40657316935733,176.70510772443114,16145500
2024-12-06,175.87799072265625,176.2257795214318,172.9481833340205,173.277040817018,13319500
2024-12-09,176.68609619140625,177.62388647962067,174.99005717397944,175.30432340630412,19887800
2024-12-10,186.09405517578125,187.59054949085362,182.24307586273662,184.1037226081358,34317400
2024-12-11,196.25027465820312,196.42984667209623,185.8246852330827,186.26365934232496,41664500
2024-12-12,193.17745971679688,196.24526989145363,192.82827163510754,195.8412176609105,25197800
2024-12-13,190.93270874023438,193.88578206005207,190.81297885426133,192.25960207158442,18883200
2024-12-16,197.69688415527344,200.1710838877728,193.65634636078929,193.9107552719961,32248600
2024-12-17,196.65928649902344,202.40583397667427,196.23029880161266,198.06599470225058,24129500
2024-12-18,189.70558166503906,198.2256307864751,188.83761987145812,196.36997730758958,27638400
2024-12-19,189.2566375732422,194.14519461975692,189.07706556926655,192.82827236476155,26981200
2024-12-20,192.50901794433594,193.68125953974805,185.93440861298467,186.5729121872973,45319700
2024-12-23,195.5319366455078,196.03076804293926,191.18212625098047,193.576510869401,15235900
2024-12-24,197.10826110839844,197.20801826181327,194.74179551818887,195.7115239524447,6809800
2024-12-26,196.6393585205078,197.6968787310638,195.4122222250492,196.28019927700507,7907900
2024-12-27,193.58648681640625,196.34004594129468,191.52332692544056,196.0108153840525,14693000
2024-12-30,192.23965454101562,193.32710338004287,189.91509830350097,190.41892290770127,12209500
2024-12-31,189.99490356445312,192.7983335598168,189.1369129588324,191.99522232349864,14355200
2025-01-02,190.18446350097656,192.74844896835342,188.2689527611631,191.03746092831022,17545200
2025-01-03,192.6786346435547,194.0454279018482,190.90279595567074,192.27458239970693,12875000
2025-01-06,197.49734497070312,199.09359640075925,194.6041135646996,194.6938995678703,19483300
2025-01-07,196.25027465820312,201.6675768677657,195.4820699670292,197.80662633778735,16966800
2025-01-08,194.93333435058594,197.17807565596954,193.29716796358696,193.49669747944026,14335300
2025-01-10,192.71853637695312,197.15813314082064,191.1522135740279,194.96327785315745,20753800
2025-01-13,191.840576171875,192.04012091355685,188.21907050187193,190.9027859123521,13169100
2025-01-14,190.60348510742188,192.81829778917887,189.19677687544416,192.0500931540871,13651200
2025-01-15,196.51962280273438,197.33771364214047,192.87815951038286,193.89577987401847,12894900
2025-01-16,193.95562744140625,196.51961290604416,193.84588392513763,195.36731359678672,13449600
2025-01-17,197.0883026123047,198.3453523456224,194.85353230772373,197.5871340462902,22109100
2025-01-21,199.16343688964844,203.36358890568238,198.97387851504385,200.0413698339001,19005200
2025-01-22,199.5625,201.64761171687047,198.73443800219633,200.08128894793919,15477400
2025-01-23,199.11355590820312,201.4680408724352,196.36001188825463,199.51261496391953,15170800
2025-01-24,201.42813110351562,202.0965786351782,199.31707911067167,199.3829343605458,12732400
2025-01-27,193.317138671875,198.20568064788733,192.2496320933797,193.7361552506937,24970200
2025-01-28,196.6094207763672,196.76903525923464,192.15983786632293,194.19506333680457,15939200
2025-01-29,196.7191619873047,197.996184495964,194.73382257250486,196.90872037272584,12287800
2025-01-30,202.1564178466797,202.76299853350355,199.00579397760555,199.29311526162687,14571500
2025-01-31,205.11949157714844,206.5960283580682,203.10420832301156,203.23888732975223,17087300
2025-02-03,202.1663818359375,204.7403535931693,201.18867658994463,201.74237211672164,16719500
2025-02-04,207.22454833984375,208.21222477597146,203.7825994771977,204.02204403120282,28285400
2025-02-05,192.84823608398438,194.09531467321975,189.46615955890312,192.64870655433216,43666400
2025-02-06,192.8582000732422,193.37698900958168,190.04479879639024,190.54363021356718,20816600
2025-02-07,186.70262145996094,192.56389058817888,184.66739598425335,192.28953939908743,29565700
2025-02-10,187.7601318359375,189.5459567340878,187.1715144502766,188.6181224342211,16606000
2025-02-11,186.63279724121094,188.35874971464176,185.64510553629137,186.39834586180146,13028100
2025-02-12,184.99661254882812,186.39334965443638,183.20083162081673,184.79708302606318,17632300
2025-02-13,187.44088745117188,187.55063096558857,184.44789911958088,185.49543285713702,12729300
2025-02-14,186.43325805664062,187.710265328906,185.67503974596042,186.39335823950063,12714200
2025-02-18,185.36575317382812,187.34112127548525,183.1509405174052,187.00191957357848,19796000
2025-02-19,186.69264221191406,186.9221003904601,185.06644699762356,185.74984357105208,13120500
2025-02-20,186.20379638671875,186.68267029911405,184.1685708416933,186.06412419463982,12063800
2025-02-21,181.15562438964844,187.03185804052796,180.70667914617334,186.85227080926163,19520800
2025-02-24,180.7665252685547,184.657404101475,180.45725223608233,183.37042578693251,18734000
2025-02-25,176.9554443359375,180.3375205878845,176.3568557953225,179.73393886191508,20832500
2025-02-26,174.29168701171875,177.66379212576618,173.18428070180607,176.53145033526187,23637200
2025-02-27,169.81219482421875,176.17727324661973,169.35525745967232,175.5287985046505,25930500
2025-02-28,171.81748962402344,172.0968339917832,167.99643925122783,169.9019788637596,30049800
2025-03-03,168.2658233642578,174.5910023086314,167.24820297404042,173.32396620083026,24122000
2025-03-04,172.2065887451172,174.75561007301968,167.14843068284262,167.54750496505613,30711400
2025-03-05,174.58103942871094,175.33925776575026,170.530515195884,171.9172812655315,18848000
2025-03-06,173.8028564453125,176.3169559339047,172.10482314675943,172.14673241646634,19082400
2025-03-07,175.33924865722656,176.48655486359908,171.84742862706844,172.83711457416246,16395300
2025-03-10,167.60853576660156,170.24536574432202,165.3662358448488,169.95572060530762,28990700
2025-03-11,165.78073120117188,168.45252282245698,163.044030416552,166.47988777970724,23705900
2025-03-12,168.79710388183594,169.3264663611627,165.28132561649218,168.2677414025092,19880100
2025-03-13,164.5322265625,167.91815603552024,163.87303051854863,167.7783247243221,15206200
2025-03-14,167.41876220703125,168.04801074979082,164.31249524714883,165.11653674517166,18611100
2025-03-17,166.37002563476562,168.2577559168053,165.6109283265474,167.12410882849613,17839100
2025-03-18,162.47470092773438,166.24017903407955,158.60935202299166,165.76075957654993,24616800
2025-03-19,166.0803680419922,167.93114021621946,162.85425014963062,163.71820190289233,24955700
2025-03-20,164.8518524169922,166.82947106241681,162.94414180808522,163.62831699346756,19981500
2025-03-21,166.0504150390625,166.27015214587064,162.83427946538407,163.1838653827072,29882100
2025-03-24,169.72598266601562,170.29530566607272,167.2389817975791,169.06178773975245,18742800
2025-03-25,172.58255004882812,172.70241634620135,170.3452490374626,170.9744823266741,13841600
2025-03-26,166.9393310546875,171.7335712212968,166.66065907251976,171.0943402151135,22498000
2025-03-27,163.8830108642578,167.23897752920905,163.65329126470644,166.50985821904274,21571200
2025-03-28,155.8726348876953,163.61333038479785,155.1525074562642,162.16507427536936,34866500
2025-03-31,156.0424346923828,156.9413633467702,152.02727185371793,154.62414129418428,33591600
2025-04-01,158.6892547607422,159.8878110018008,155.06860690809398,155.11355105258087,20111400
2025-04-02,158.66928100585938,160.0825755197471,156.3420764618875,156.77156814980734,17113300
2025-04-03,152.44676208496094,154.50128410252282,151.99729014847443,152.6515177972455,28416100
2025-04-04,147.56263732910156,152.90620528213597,147.36286524523692,149.72003257441966,39832200
2025-04-07,149.0608367919922,154.74399291339475,142.4887345209642,143.21785385891903,47823000
2025-04-08,146.40402221679688,154.25458634292005,145.03567187522165,153.3906193497636,35304400
2025-04-09,160.86663818359375,161.67566330567902,145.63494645699154,146.15432644221391,46479500
2025-04-10,155.1834716796875,159.83788095466207,152.01727912941968,158.56940133670318,35270500
2025-04-11,159.2086181640625,159.66807259358117,155.39821125744413,155.39821125744413,22582000
2025-04-14,161.27615356445312,163.83307779968658,159.72801131938692,162.11514147155086,18255900
2025-04-15,158.48948669433594,161.85545114666877,157.45574086405986,161.37603168621683,15690800
2025-04-16,155.3133087158203,157.99008382713703,153.72522130692107,155.28334595266895,16921500
2025-04-17,153.17588806152344,156.88144081875564,150.71883464776334,156.42198635455088,19513400
2025-04-21,149.68008422851562,150.87864050474218,148.22183034478553,150.78375333899587,16147800
2025-04-22,153.71522521972656,154.42437951639937,150.6888641849861,150.8886362621129,15910300
2025-04-23,157.53065490722656,159.82789675498066,156.16230449916227,157.72042924654332,18575700
2025-04-24,161.27615356445312,161.51587092668274,157.90020643862147,158.33468177478025,30787500
2025-04-25,163.65328979492188,168.03801860512272,162.80430419831342,166.89938788476556,35148100
2025-04-28,162.22500610351562,164.7519675124574,160.18746191545455,164.06279344811506,20871200
2025-04-29,161.8654327392578,162.4846835071933,159.19864009739626,161.85045135746807,15955200
2025-04-30,160.69683837890625,161.1802508371438,156.9663219285134,159.668076193593,20639500
2025-05-01,162.5945587158203,163.74318724848555,160.73679109542547,162.32489383255603,21904300
2025-05-02,165.61093139648438,166.49986228142632,163.4635187136773,164.75696214937838,16844900
2025-05-05,165.85064697265625,166.89938941322708,164.2725420579775,164.31748620308443,15309300
2025-05-06,165.0016632080078,166.53982286878713,162.93415630768814,163.7631616655552,10691900
2025-05-07,152.61656188964844,166.78952879122355,149.3105380862026,165.87063510873034,78729800
2025-05-08,155.56301879882812,157.22102959109037,153.91500575525347,155.73281288134118,38387500
2025-05-09,154.1946563720703,156.2421829513297,153.6453136535378,155.36324984214707,22871000
2025-05-12,159.38841247558594,160.24738058211028,157.7004390257499,158.90899302371432,31884900
2025-05-13,160.69683837890625,161.86543187366587,157.39081473091227,159.7280017204315,24944300
2025-05-14,166.60972595214844,168.13788781928253,160.7367805863974,161.11632923643336,31769200
2025-05-15,165.201416015625,167.30888337648878,163.64329137735027,166.93933247241503,22717600
2025-05-16,167.22898864746094,170.44512417357606,166.7495691671836,168.72718785873926,36271400
2025-05-19,167.66845703125,167.74836281526606,165.21640257843083,165.5160454583736,21374700
2025-05-20,165.1215362548828,169.4762873279752,164.06279601110305,167.55859416793888,33563300
2025-05-21,169.8558349609375,174.32046979875315,164.69204354414558,164.7519690737049,45567600
2025-05-22,171.77352905273438,177.91615495430474,171.67365824974368,173.14189469389407,45024100
2025-05-23,169.3863983154297,170.99946494467622,169.05679266175375,170.07557238761842,24963600
2025-05-27,173.7711181640625,174.080743544611,171.004454754312,171.09434304405778,24341300
2025-05-28,173.17185974121094,176.2681290031992,172.80729244229028,173.77113028846478,25999200
2025-05-29,172.7523651123047,175.18942304638622,171.5737737985015,174.789909349775,21233600
2025-05-30,172.64248657226562,173.2317745748415,168.3226668701471,172.20301238713458,36258300
2025-06-02,170.1654510498047,170.8566215844937,168.447514840874,168.8070832390332,24742900
2025-06-03,167.5086669921875,169.59615424138852,166.47988950965254,168.66227916887598,25386700
2025-06-04,169.18663024902344,169.37640457405112,167.59354398214708,168.07796230217642,18508700
2025-06-05,169.6061248779297,172.15306641407983,169.14668568533537,171.41394936627097,25375400
2025-06-06,174.70999145507812,175.618902578423,172.09314187053795,172.09314187053795,22258100
2025-06-09,177.6300048828125,177.9149932861328,175.66000366210938,175.8699951171875,18817600
2025-06-10,180.00999450683594,182.44500732421875,176.47500610351562,177.75999450683594,32908000
2025-06-11,178.7899932861328,181.75,178.0,181.22999572753906,18994400
2025-06-12,176.97000122070312,178.1300048828125,176.11000061035156,177.47999572753906,17345900
2025-06-13,175.8800048828125,178.34300231933594,173.57000732421875,173.5800018310547,20873200
2025-06-16,177.94000244140625,178.2449951171875,175.82000732421875,175.90499877929688,18132500
2025-06-17,177.22999572753906,178.71499633789062,175.94000244140625,177.0,17656100
2025-06-18,173.97999572753906,177.82400512695312,172.83999633789062,177.27999877929688,32531800
2025-06-20,167.72999572753906,175.36500549316406,166.27000427246094,174.86500549316406,55402600
2025-06-23,166.00999450683594,168.47999572753906,163.3300018310547,167.32000732421875,36975600
2025-06-24,167.74000549316406,169.25,166.91000366210938,167.68499755859375,27310300
2025-06-25,171.49000549316406,173.36000061035156,168.56100463867188,168.64999389648438,23627400
2025-06-26,174.42999267578125,174.64999389648438,170.86000061035156,173.38499450683594,25909100
2025-06-27,178.27000427246094,178.83999633789062,172.7100067138672,174.6300048828125,74053100
2025-06-30,177.38999938964844,181.5800018310547,175.5,180.78500366210938,43964600
2025-07-01,176.91000366210938,177.22000122070312,174.66000366210938,176.80499267578125,25778500
2025-07-02,179.75999450683594,179.93499755859375,176.08999633789062,176.5449981689453,19325900
2025-07-03,180.5500030517578,180.77000427246094,178.19000244140625,179.82000732421875,13287400
2025-07-07,177.55999755859375,180.33999633789062,176.63999938964844,180.13499450683594,20991400
2025-07-08,175.16000366210938,178.7899932861328,173.9199981689453,178.77999877929688,24108600
2025-07-09,177.66000366210938,180.27999877929688,173.8800048828125,176.11000061035156,31288000
2025-07-10,178.6999969482422,179.58999633789062,175.74000549316406,176.6699981689453,24693700
2025-07-11,181.30999755859375,182.61000061035156,177.54100036621094,177.91000366210938,23975700
2025-07-14,182.80999755859375,184.72999572753906,180.71099853515625,182.07000732421875,20990400
2025-07-15,183.10000610351562,185.39999389648438,182.38999938964844,183.94000244140625,23715467
