Price,Close,High,Low,Open,Volume (Millions),Ticker,MA_10,MA_50,Daily_Return,Price_Change,High_Low_Spread,Volatility
Ticker,MSFT,MSFT,MSFT,MSFT,,,,,,,,
Date,,,,,,,,,,,,
1986-06-10,0.06970791518688202,0.06970791518688202,0.06864373761268898,0.06970791518688202,3.4272,MSFT,0.07183670252561569,0.06630781285464764,0.0,0.0,0.0010641775741930398,0.02001780349253202
1986-06-11,0.06970791518688202,0.06970791518688202,0.06864373761268898,0.06970791518688202,2.304,MSFT,0.071783497184515,0.06654194436967373,0.0,0.0,0.0010641775741930398,0.019961196259061238
1986-06-12,0.06704746931791306,0.06970791317667491,0.06651538054616069,0.06970791317667491,13.7088,MSFT,0.07130455300211906,0.06671222537755966,-0.03816562096049636,-0.0026604438587618517,0.003192532630514222,0.021739044884425553
1986-06-13,0.06704746931791306,0.06757955808966543,0.06651538054616069,0.06704746931791306,7.8912,MSFT,0.07055956795811653,0.0668718646466732,0.0,0.0,0.0010641775435047407,0.021739044884425553
1986-06-16,0.06651537120342255,0.0675795485974531,0.06598328250640727,0.06704745990043783,9.5904,MSFT,0.06997420936822892,0.06702086195349694,-0.007936140169101824,-0.0005320886970152788,0.0015962660910458365,0.021704944885297103
1986-06-17,0.06757956743240356,0.06864374512302872,0.067047478587091,0.067047478587091,13.0752,MSFT,0.0694952704012394,0.06721242651343345,0.015999252649833595,0.00053208884531257,0.0015962665359377237,0.021766736281955235
1986-06-18,0.06704746931791306,0.06757955808966543,0.06598329177440831,0.06757955808966543,4.3488,MSFT,0.06901632621884346,0.06738270752131939,-0.007873653749304377,-0.0005320887717523703,0.001596266315257111,0.021766736281955235
1986-06-19,0.06651537120342255,0.0675795485974531,0.06598328250640727,0.06704745990043783,8.4672,MSFT,0.06837775483727455,0.06752106294035912,-0.007936140169101824,-0.0005320886970152788,0.0015962660910458365,0.02152887478782279
1986-06-20,0.0667814165353775,0.06704745859508267,0.06651536990842669,0.06651536990842669,3.8016,MSFT,0.06776578798890114,0.06765409752726555,0.003999757156001094,0.0002660466269508166,0.0005320886866559821,0.021541360938698587
1986-06-23,0.06757956743240356,0.06757956743240356,0.06545121205115327,0.06678143644805822,46.1952,MSFT,0.0675529532134533,0.06778181120753288,0.011951691629710215,0.0007981309843453493,0.0021283553812502937,0.021682655103754937
1986-06-24,0.06704746931791306,0.0681116468614178,0.06651538054616069,0.06757955808966543,14.5728,MSFT,0.0672869086265564,0.06788824155926704,-0.007873653749304377,-0.0005320887717523703,0.001596266315257111,0.020503722791940942
1986-06-25,0.06598329544067383,0.06757956184462516,0.06598329544067383,0.06704747304330805,15.2352,MSFT,0.06691444665193558,0.06797338843345642,-0.015871946966310224,-0.0010641776026342198,0.0015962664039513297,0.019326648413232613
1986-06-26,0.06385494768619537,0.06651539200320966,0.06385494768619537,0.06598330313980681,19.152,MSFT,0.0665951944887638,0.06797338843345642,-0.032255857187249326,-0.0021283554536114385,0.0026604443170142877,0.0193928884286535
1986-06-27,0.06332284212112427,0.06438701956724867,0.06279075339806206,0.06385493084418646,10.3968,MSFT,0.06622273176908493,0.06795210480690002,-0.008333035799920285,-0.0005320887230621935,0.0015962661691866081,0.01658179856703278
1986-06-30,0.06545118987560272,0.06704745587070876,0.06279074655042599,0.06332283521546134,62.352,MSFT,0.06611631363630295,0.06801595516502858,0.033611058556205275,0.002128354660141385,0.00425670932028277,0.018258762703396433
1986-07-01,0.06545118987560272,0.06545118987560272,0.06491910121056738,0.06545118987560272,47.5776,MSFT,0.06590347588062287,0.06807980552315712,0.0,0.0,0.0005320886650353462,0.018258762703396433
1986-07-02,0.06545118987560272,0.06545118987560272,0.06491910121056738,0.06545118987560272,52.6176,MSFT,0.06574384793639183,0.06816495165228843,0.0,0.0,0.0005320886650353462,0.018279761791450386
1986-07-03,0.06651537120342255,0.06704745990043783,0.06598328250640727,0.06598328250640727,14.1408,MSFT,0.06574384793639183,0.06826606109738349,0.01625915938033251,0.0005320886970152788,0.0010641773940305577,0.018362739879198797
1986-07-07,0.06385494768619537,0.06651539200320966,0.06385494768619537,0.06651539200320966,14.0544,MSFT,0.06545120105147362,0.06819156870245933,-0.03999712350835205,-0.0026604443170142877,0.0026604443170142877,0.019965120563615647
1986-07-08,0.06225867196917534,0.06385493832537921,0.061725971172742006,0.06385493832537921,14.256,MSFT,0.0649191115051508,0.06800000391900539,-0.024998465661027036,-0.001596266356203871,0.002128967152637204,0.01850077624130846
1986-07-09,0.059597600251436234,0.06225865548490517,0.05906551160691644,0.06225865548490517,46.1376,MSFT,0.06417412459850311,0.06774457678198814,-0.04274218568389343,-0.002661055233468934,0.003193143877988726,0.020223953173465762
1986-07-10,0.05800133943557739,0.06012969420145018,0.05534089597823641,0.059597605509981985,46.8864,MSFT,0.06337592899799346,0.06749980419874191,-0.026783978031403533,-0.0015962660744045926,0.004788798223213771,0.020577346990397455
1986-07-11,0.059597600251436234,0.0606617775404758,0.058001334317876865,0.058001334317876865,17.3952,MSFT,0.06295019425451756,0.067318881675601,0.02752110263991092,0.0015962659335593682,0.0026604432225989377,0.020907842394017613
1986-07-14,0.058799464255571365,0.060129688133628845,0.05800133358253308,0.05800133358253308,28.5984,MSFT,0.062497856467962264,0.06714327961206436,-0.013392082776783165,0.0007981306730382859,0.002128354551095765,0.020931367977676484
1986-07-15,0.059597600251436234,0.0606617775404758,0.058001334317876865,0.0587994650010339,13.1904,MSFT,0.061912497505545616,0.06698364026844501,0.013573865101827787,0.0007981352504023362,0.0026604432225989377,0.021392182115629297
1986-07-16,0.06172595173120499,0.061725951731204994,0.060129685877769574,0.060129685877769574,9.36,MSFT,0.061539973691105844,0.06687720991671085,0.035712033215925754,0.001596265853435412,0.001596265853435419,0.022828988711099913
1986-07-17,0.06279075890779495,0.06279075890779495,0.06119388058752591,0.061725969357277574,6.9408,MSFT,0.061273930594325066,0.06678143374621869,0.017250559071601446,0.0010647895505173782,0.0015968783202690434,0.023306597924710317
1986-07-18,0.06332284212112427,0.06385493084418646,0.061193875217915125,0.06279075339806206,12.3264,MSFT,0.060954677686095235,0.0666962992399931,0.008473909578169847,0.0005320887230622073,0.002661055626271336,0.02341285540847524
1986-07-21,0.06332284212112427,0.06438701956724867,0.06332284212112427,0.06332284212112427,3.5136,MSFT,0.060901467129588126,0.06660052366554738,0.0,0.0,0.0010641774461244008,0.02337420890613758
1986-07-22,0.06545118987560272,0.06545118987560272,0.06332283521546134,0.06332283521546134,10.512,MSFT,0.061220718920230864,0.06655795611441136,0.033611058556205275,0.002128354660141385,0.002128354660141385,0.02454626195515635
1986-07-23,0.06385494768619537,0.06651539200320966,0.06385494768619537,0.06545121427640395,20.7936,MSFT,0.06164645366370678,0.06647282265126706,-0.024388283733896787,-0.0015962665902085754,0.0026604443170142877,0.0250512009990414
1986-07-24,0.06598329544067383,0.06704747304330805,0.06491911783803961,0.06491911783803961,14.1408,MSFT,0.062444649264216424,0.06641961403191089,0.03333097640198335,0.0010641776026342198,0.0021283552052684396,0.026028348117760468
1986-07-25,0.06651537120342255,0.06704745990043783,0.06598328250640727,0.06598328250640727,20.448,MSFT,0.06313642635941505,0.06638768903911113,0.008063794922566592,0.0005320886970152788,0.0010641773940305577,0.02490963336657274
1986-07-28,0.06491908431053162,0.06651534989009043,0.06491908431053162,0.06651534989009043,11.808,MSFT,0.06374838836491108,0.06632383830845356,-0.02399876696183567,-0.001596265579558817,0.001596265579558817,0.025502125559851006
1986-07-29,0.06332284212112427,0.06545119701337307,0.06225866467499987,0.06491910829031086,14.0544,MSFT,0.06412091255187988,0.06621742062270641,-0.024588180907973656,-0.0015962661691865943,0.0031925323383732024,0.024966678625050163
1986-07-30,0.061193883419036865,0.06332285060756732,0.05906552824154877,0.06332285060756732,26.4096,MSFT,0.06406770572066307,0.06608970694243908,-0.03362070669562045,-0.0021289671885304506,0.004257322366018543,0.025981889287985126
1986-07-31,0.06066179648041725,0.06172597410171639,0.06066179648041725,0.06119388529106682,15.6384,MSFT,0.0638548094779253,0.06596199348568917,-0.008695100047435234,-0.0005320888106495683,0.0010641776212991366,0.026001160439881287
1986-08-01,0.06012968719005585,0.06119386444890434,0.0595975985606316,0.06066177581948009,12.9024,MSFT,0.06353549398481846,0.0658449213206768,-0.008771736434366573,-0.0005320886294242419,0.0015962658882727396,0.02560084997400694
1986-08-04,0.06012968719005585,0.06012968719005584,0.0585334213017831,0.06012968719005584,12.4416,MSFT,0.06321617849171161,0.06572784915566444,0.0,6.938893903907228e-18,0.0015962658882727396,0.0242255178245452
1986-08-05,0.059597600251436234,0.0606617775404758,0.05959760025143623,0.06012968889595602,2.8224,MSFT,0.06263081952929497,0.06560013525187969,-0.008848988968424343,-0.0005320886445197848,0.0010641772890395765,0.023707539204683735
1986-08-06,0.05906550586223602,0.060129683047774274,0.058001328676697765,0.05959759445500515,18.3168,MSFT,0.06215187534689903,0.06541921295225621,-0.00892811769190971,-0.0005320885927691255,0.0021283543710765088,0.021769161443328106
1986-08-07,0.05853341892361641,0.05959759613922822,0.0580013303158105,0.05906550753142231,3.6576,MSFT,0.06140688769519329,0.06518508195877075,-0.009008420919320526,-0.0005320886078059028,0.0015962658234177224,0.020976131915669455
1986-08-08,0.05906550586223602,0.060129683047774274,0.05853341726946689,0.05853341726946689,4.1472,MSFT,0.06066190116107464,0.06492965385317802,0.00909031026043361,0.0005320885927691324,0.0015962657783073833,0.020121616164324684
1986-08-11,0.061193883419036865,0.06172597221340889,0.06012970583029282,0.06012970583029282,7.9488,MSFT,0.06028938107192516,0.0646635851264,0.036034188241188536,0.001064177588744046,0.0015962663831160726,0.02141697700506068
1986-08-12,0.06279075890779495,0.06279075890779495,0.06119388058752591,0.06119388058752591,9.9936,MSFT,0.06023617275059223,0.06447202116250991,0.026095344821036592,0.0015968783202690434,0.0015968783202690434,0.021943070338139328
1986-08-13,0.06332284212112427,0.06332284212112427,0.06225866467499987,0.06279075339806206,6.8832,MSFT,0.060449068620800975,0.06429109886288643,0.008473909578169847,0.0005320887230622073,0.0010641774461244008,0.020599668838039882
1986-08-14,0.06491908431053162,0.06545117283705122,0.06332281873097281,0.06332281873097281,20.1312,MSFT,0.06087479740381241,0.06415274232625962,0.025207999766562184,0.0015962655795588032,0.002128354106078409,0.020993409319675096
1986-08-15,0.06518512964248657,0.06545117161716571,0.06438699458396074,0.06491908310056323,6.1056,MSFT,0.06138034164905548,0.06399842321872712,0.004098106662786094,0.0002660465419233454,0.001064177033204966,0.02094377837355075
1986-08-18,0.06438702344894409,0.06545120095922448,0.06438702344894409,0.06518515886527751,12.7872,MSFT,0.061806075274944305,0.06382814198732376,-0.012243684992570558,-0.0007981354163334176,0.0010641775102803869,0.02117248026356789
1986-08-19,0.06438702344894409,0.06465307011013732,0.0633228459386637,0.06438702344894409,20.3904,MSFT,0.06228501759469509,0.063721724152565,0.0,0.0,0.001330224171473618,0.019736833366438153
1986-08-20,0.06385494768619537,0.06438703654959824,0.06385494768619537,0.06438703654959824,20.7648,MSFT,0.06276396177709102,0.06360466480255127,-0.008263711136928586,-0.0005320888634028631,0.0005320888634028631,0.0190322214685653
1986-08-21,0.06385494768619537,0.06491912541300109,0.06385494768619537,0.06385494768619537,49.536,MSFT,0.06329611465334892,0.06348760545253754,0.0,0.0,0.0010641777268057123,0.01736179287440339
1986-08-22,0.06279075890779495,0.06438702521704995,0.061725969357277574,0.06385493644729828,5.76,MSFT,0.06366863995790481,0.06340247124433518,-0.016665721560531255,-0.0010641775395033304,0.002661055859772374,0.017525017708433753
1986-08-25,0.06279075890779495,0.06279075890779495,0.061725969357277574,0.06279075890779495,2.4192,MSFT,0.06382832750678062,0.0633173370361328,0.0,0.0,0.0010647895505173782,0.016798768657476863
1986-08-26,0.06225867196917534,0.06279076075457662,0.06225867196917534,0.06279076075457662,10.8576,MSFT,0.06377511881291867,0.06323220305144787,-0.008473968906809293,-0.0005320887854012857,0.0005320887854012857,0.016002278054767588
1986-08-27,0.06225867196917534,0.06279076075457662,0.061725971172742006,0.06225867196917534,9.5328,MSFT,0.06366870179772377,0.06312578514218331,0.0,0.0,0.0010647895818346187,0.014006265344950681
1986-08-28,0.06225867196917534,0.06279076075457662,0.06225867196917534,0.06225867196917534,3.4272,MSFT,0.06340266056358815,0.06303000919520856,0.0,0.0,0.0005320887854012857,0.013824731671210833
1986-08-29,0.06066179648041725,0.0627907637340766,0.059597618859118115,0.062258674923427036,25.4304,MSFT,0.06295032724738121,0.06291293770074845,-0.025649045157094097,-0.0015968784430097846,0.0031931448749584895,0.014947170525986162
1986-09-02,0.05906550586223602,0.0606617716405434,0.0582673706894599,0.0606617716405434,5.2128,MSFT,0.062418175488710405,0.06275861948728562,-0.026314595194960044,-0.0015962657783073764,0.0023944009510835015,0.016110647106319646
1986-09-03,0.05746923014521599,0.058533407146715774,0.055872964642966316,0.058533407146715774,18.3168,MSFT,0.061726396158337596,0.06255641274154186,-0.027025515039914794,-0.0010641770014997859,0.002660442503749458,0.0170742577985228
1986-09-04,0.06225867196917534,0.06225867196917534,0.058533438460334264,0.058533438460334264,39.4272,MSFT,0.06156676858663559,0.062460636794567106,0.08333923756864614,0.003725233508841075,0.003725233508841075,0.025431950236801476
1986-09-05,0.06491908431053162,0.06491908431053162,0.061725941140679724,0.0622586416779336,26.352,MSFT,0.06167318224906922,0.062439352571964264,0.04273159476760857,0.0026604426325980146,0.003193143169851892,0.02675050294983518
1986-09-08,0.06438702344894409,0.06545120095922448,0.06438702344894409,0.06491911220408429,9.6192,MSFT,0.061832808703184125,0.06244999408721924,-0.008195754256829724,-0.0005320887551402004,0.0010641775102803869,0.026907925560483503
1986-09-09,0.06545118987560272,0.06704745587070876,0.06438701254553203,0.06438701254553203,37.5264,MSFT,0.0620988517999649,0.062492561042308804,0.01652765370498077,0.0010641773300706925,0.002660443325176731,0.026050627117336758
1986-09-10,0.06438702344894409,0.06598328971436468,0.06438702344894409,0.06545120095922448,10.8864,MSFT,0.06231168694794178,0.062471277713775634,-0.01625893171203152,-0.0010641775102803869,0.0015962662654205872,0.025853498820076096
1986-09-11,0.06172595173120499,0.0649190954489151,0.061725951731204994,0.0643870068311033,35.6544,MSFT,0.062258414924144745,0.06239677295088768,-0.04132931723189859,-0.0026610550998983074,0.003193143717710102,0.027499066096787733
1986-09-12,0.06012968719005585,0.06225865371860547,0.06012968719005584,0.06172595307832859,24.4512,MSFT,0.062045516446232796,0.06229034289717674,-0.025860509176113045,-0.0015962658882727396,0.0021289665285496306,0.027315062802710195
1986-09-15,0.061193883419036865,0.061193883419036865,0.05906552824154877,0.06012970583029282,22.4928,MSFT,0.062098725140094756,0.06218391314148903,0.01769834966241124,0.001064177588744046,0.002128355177488092,0.027680475149203115
1986-09-16,0.061193883419036865,0.06172597221340889,0.06012970583029282,0.061193883419036865,5.184,MSFT,0.062311562895774844,0.06213069185614586,0.0,0.0,0.0015962663831160726,0.027595868415393916
1986-09-17,0.06279075890779495,0.06385493644729828,0.060661791817774244,0.06119388058752591,8.0352,MSFT,0.06284371577203274,0.062141333594918254,0.026095344821036592,0.0015968783202690434,0.003193144629524039,0.028312325228156354
1986-09-18,0.06332284212112427,0.06438701956724867,0.06279075339806206,0.06279075339806206,5.3568,MSFT,0.06295013278722764,0.062215838432312015,0.008473909578169847,0.0005320887230622073,0.0015962661691866081,0.028330020906607793
1986-09-19,0.06332284212112427,0.06385493084418646,0.06279075339806206,0.06332284212112427,2.5056,MSFT,0.0627905085682869,0.06232226848602295,0.0,0.0,0.0010641774461244008,0.028330020906607793
1986-09-22,0.06279075890779495,0.06332284767754662,0.06279075890779495,0.06332284767754662,4.4928,MSFT,0.06263088211417198,0.06238613165915012,-0.008402705808932986,-0.0005320887697516652,0.0005320887697516652,0.028134457803655984
1986-09-23,0.06385494768619537,0.06438703654959824,0.06279076995938966,0.06279076995938966,5.9616,MSFT,0.062471257895231246,0.0624872413277626,0.01694817512817659,0.0010641777268057123,0.0015962665902085754,0.028376990827903573
1986-09-24,0.06305678188800812,0.06385491245918196,0.06279073531945374,0.06385491245918196,4.7808,MSFT,0.06233823373913765,0.06255642496049404,-0.012499670379650274,-0.0007981305711738385,0.0010641771397282146,0.028463481581622666
1986-09-25,0.06172595173120499,0.06332282959547968,0.061725951731204994,0.06305678757019631,5.1552,MSFT,0.06233823373913765,0.06255642496049404,-0.021105266030967962,-0.0013308358389913233,0.001596877864274683,0.02889106969853591
1986-09-26,0.06172595173120499,0.06225865235985607,0.061193863113393185,0.061725951731204994,2.3328,MSFT,0.06249786019325256,0.06253512881696224,0.0,-6.938893903907228e-18,0.0010647892464628883,0.02889106969853591
1986-09-29,0.06012968719005585,0.06172595307832859,0.06012968719005584,0.06172595307832859,6.192,MSFT,0.062391440570354464,0.06247126571834087,-0.025860509176113045,-0.0015962658882727396,0.0015962658882727465,0.02890097152864581
1986-09-30,0.06012968719005585,0.06119386444890434,0.06012968719005584,0.06012968719005584,5.184,MSFT,0.06228502094745636,0.062407402619719506,0.0,6.938893903907228e-18,0.0010641772588484977,0.0282337134498622
1986-10-01,0.059597600251436234,0.061193866184995595,0.05853342296239665,0.06012968889595602,32.4288,MSFT,0.06196570508182049,0.06229033082723617,-0.008848988968424343,-0.0005320886445197848,0.0026604432225989447,0.0275596698297976
1986-10-02,0.059597600251436234,0.0606617775404758,0.05906551160691644,0.05959760025143623,22.7232,MSFT,0.06159318089485168,0.062205183878540994,0.0,6.938893903907228e-18,0.0015962659335593612,0.019868784611070434
1986-10-03,0.06012968719005585,0.06066177581948009,0.0595975985606316,0.0595975985606316,14.7168,MSFT,0.06127386540174484,0.06208811171352863,0.008927992677134622,0.0005320886294242488,0.0010641772588484907,0.01711010468201014
1986-10-06,0.06491908431053162,0.06598326136357083,0.061725941140679724,0.061725941140679724,85.3344,MSFT,0.06148669794201851,0.062056185975670815,0.07965112316878686,0.003193143169851892,0.004257320222891103,0.02523675362625694
1986-10-07,0.06624933332204819,0.06757955286496416,0.06491910921188616,0.06491910921188616,59.7888,MSFT,0.06172613650560379,0.06208279095590115,0.020490877615486847,0.0013302241101620232,0.002660443653077993,0.02538264814691262
1986-10-08,0.06811162084341049,0.06890975141253738,0.06545117800091313,0.06624931313728466,119.6064,MSFT,0.06223162040114403,0.06217856653034687,0.028110283198012453,0.001862307706125832,0.003458573411624255,0.025739898429861834
1986-10-09,0.07023996859788895,0.07183684616595126,0.0681116145214402,0.0681116145214402,92.5632,MSFT,0.06308302208781243,0.06235948823392391,0.031247938723577784,0.002128354076448749,0.003725231644511065,0.024213659366793757
1986-10-10,0.07343312352895737,0.0750293893429218,0.06917580268089471,0.07023997989020433,76.752,MSFT,0.06425373926758766,0.06261491477489471,0.04546065430849855,0.003193143638753032,0.005853586662027094,0.024408783523049184
1986-10-13,0.07023996859788895,0.07343311172328783,0.07023996859788895,0.07343311172328783,27.1296,MSFT,0.06526476740837098,0.06281712040305137,-0.04348385003409594,-0.0031931431253988812,0.0031931431253988812,0.027118803225760154
1986-10-14,0.07130414992570877,0.07183685048759351,0.0707720613745866,0.0707720613745866,12.8736,MSFT,0.06638221368193627,0.06304060965776444,0.015150652101114437,0.0005320885511221757,0.0010647891130069198,0.027116929955452392
1986-10-15,0.07449731975793839,0.07502940849843907,0.07130417530395392,0.07130417530395392,63.5328,MSFT,0.06787218563258648,0.06333860404789447,0.044782384132712405,0.00319314445398447,0.0037252331944851585,0.02807753056953266
1986-10-16,0.07449731975793839,0.07502940849843907,0.07396523101743771,0.07449731975793839,21.8592,MSFT,0.06936215758323669,0.06364724032580853,0.0,0.0,0.0010641774810013632,0.028148972733915936
1986-10-17,0.07662567496299744,0.07715775913793976,0.07449731999424358,0.07449731999424358,124.4448,MSFT,0.07101175636053085,0.06400908544659614,0.028569554072208847,0.002128354968753854,0.0026604391436961805,0.02841703419518715
1986-10-20,0.07715775817632675,0.07822193564744089,0.07502940780134455,0.07662567400801576,43.5456,MSFT,0.07223562374711037,0.06437093049287795,0.00694392856684467,0.0005320841683109923,0.0031925278460963324,0.02810062252464856
1986-10-21,0.08035028725862503,0.08035028725862503,0.07768984825837832,0.07768984825837832,112.3776,MSFT,0.07364571914076805,0.06475405856966972,0.04137664387555784,0.002660439000246706,0.002660439000246706,0.02890478794741034
1986-10-22,0.08035028725862503,0.08114842261249575,0.0798182031123724,0.08035028725862503,54.576,MSFT,0.0748695857822895,0.06510524913668632,0.0,0.0,0.001330219500123353,0.02848042763030933
1986-10-23,0.08035028725862503,0.08088238053936943,0.07955216103924609,0.08035028725862503,70.4448,MSFT,0.07588061764836311,0.06544579803943634,0.0,0.0,0.0013302195001233391,0.027542543004175243
1986-10-24,0.0798182263970375,0.08035031069851038,0.07768987092215712,0.08035031069851038,101.376,MSFT,0.07651912793517113,0.06574378088116646,-0.006621766763259651,-0.0005320843014728766,0.00266043977635326,0.027753949694730072
1986-10-27,0.08247929066419601,0.08247929066419601,0.08035031395734658,0.08035031395734658,125.6544,MSFT,0.07774306014180184,0.06608966410160065,0.03333905534209247,0.002128976706849431,0.002128976706849431,0.026486095489730008
1986-10-28,0.08434159308671951,0.08567182213427957,0.08247928886222572,0.08247928886222572,142.6464,MSFT,0.07904680445790291,0.06648875549435615,0.022579030536351574,0.0018623042244937937,0.003192533272053849,0.026236813711616933
1986-10-29,0.08194716274738312,0.0846076106473989,0.08088237340337966,0.08434155946325364,53.2224,MSFT,0.07979178875684738,0.06683995828032493,-0.02838967408256632,-0.0023943967158705226,0.0037252372440192416,0.027593855458576167
1986-10-30,0.08354345709085464,0.08460763472682893,0.08141510181890604,0.0819471860696464,44.3808,MSFT,0.08069640249013901,0.06723372846841812,0.01947955597184481,0.0015962710212082398,0.0031925329079228876,0.027326760254743544
1986-10-31,0.08247929066419601,0.08460764622539793,0.08194719720664813,0.08354346844479697,63.7344,MSFT,0.08128176406025886,0.06760621532797813,-0.012737878748557585,-0.0010641777806009584,0.0026604490187498026,0.028098038469270545
1986-11-03,0.08407553285360336,0.08460762618511888,0.08301135532506496,0.08301135532506496,42.192,MSFT,0.08197354152798653,0.0680319108068943,0.019353248270602252,0.001064177528538407,0.0015962708600539277,0.023857417384816716
1986-11-04,0.08726802468299866,0.08726802468299866,0.08407549358837055,0.08407549358837055,54.4032,MSFT,0.0826653152704239,0.06852145612239838,0.037971710925153834,0.0031925310946281094,0.0031925310946281094,0.02444829911112411
1986-11-05,0.09258957952260971,0.09312167293704973,0.08673598562513678,0.0872680790395768,45.1008,MSFT,0.08388924449682236,0.06912807427346707,0.060979435010035,0.005321500483032912,0.006385687311912955,0.02645783392735291
1986-11-06,0.09471790492534637,0.09684625964031834,0.092057466098877,0.09258955021037439,72.576,MSFT,0.08532600626349449,0.06977725893259049,0.02298666236211755,0.0021283547149719834,0.00478879354144135,0.026267770858067946
1986-11-07,0.09418577700853348,0.09524995387107633,0.09258950714747573,0.09471786087256144,44.3232,MSFT,0.08676276132464408,0.07041580103337765,-0.005618028790145835,-0.0005320838640279629,0.002660446723600607,0.025666127122103297
1986-11-10,0.09046058356761932,0.09418582090039843,0.08992849032114178,0.09418582090039843,28.6848,MSFT,0.08756089061498643,0.07101177677512169,-0.03955154970560626,-0.003725237332779102,0.004257330579256646,0.025223246992137974
1986-11-11,0.09099327772855759,0.09205745495724718,0.0909932777285576,0.0909932777285576,11.8944,MSFT,0.08822605907917022,0.07165033221244813,0.005888688088553806,-1.3877787807814457e-17,0.0010641772286895806,0.025267242202360738
1986-11-12,0.09099327772855759,0.09312163218593676,0.08992847935454264,0.0909932777285576,34.1568,MSFT,0.08913067057728767,0.07232081316411496,0.0,-1.3877787807814457e-17,0.003193152831394125,0.024224848216520965
1986-11-13,0.08966245502233505,0.09152537983457423,0.08939641294629229,0.0909932956824887,30.2112,MSFT,0.08974257037043572,0.07286888882517814,-0.01462550574551802,-0.0013308406601536538,0.002128966888281944,0.024767678528353307
1986-11-14,0.09046058356761932,0.09046058356761931,0.08780013560421401,0.0896624482651486,18.72,MSFT,0.09054069966077805,0.0733797188103199,0.008901479945931268,0.0007981353024707205,0.0026604479634052963,0.024361824272873877
1986-11-17,0.09099327772855759,0.09205745495724718,0.08939639530744288,0.09046057253613247,24.3072,MSFT,0.09123247414827347,0.07391184389591217,0.005888688088553806,0.0005327051924251119,0.002661059649804301,0.024366770979675587
1986-11-18,0.08620388805866241,0.09152538772149733,0.08620388805866241,0.09099330352356105,59.6736,MSFT,0.09112606048583985,0.07432689785957336,-0.05263454388556499,-0.004789415464898639,0.005321499662834919,0.02666259356365299
1986-11-19,0.0893963947892189,0.0899284788332342,0.086203863121657,0.086203863121657,48.7296,MSFT,0.09080674201250076,0.07482708528637887,0.03703437051915759,0.003192531667561907,0.0037246157115772005,0.027648249434020205
1986-11-20,0.09631413966417313,0.09631413966417313,0.08939638131674263,0.08939638131674263,98.1792,MSFT,0.09096636548638344,0.07551884904503822,0.07738281718479878,0.006917758347430497,0.006917758347430497,0.03189530078971317
