Price,Close,High,Low,Open,Volume (Millions),Ticker,MA_10,MA_50,Daily_Return,Price_Change,High_Low_Spread,Volatility
Ticker,AMZN,AMZN,AMZN,AMZN,,,,,,,,
Date,,,,,,,,,,,,
1997-08-19,0.10833299905061722,0.11041700094938278,0.10260400176048279,0.10468800365924835,20.064,AMZN,0.10960929915308952,0.10038021981716155,0.06122470577347583,0.003644995391368866,0.007812999188899994,0.039590995584544764
1997-08-20,0.10833299905061722,0.109375,0.10364600270986557,0.109375,19.992,AMZN,0.10919259935617447,0.10096353977918625,0.0,-0.001042000949382782,0.00572899729013443,0.035817072309301624
1997-08-21,0.10572899878025055,0.10859400033950806,0.10364600270986557,0.10677099972963333,12.48,AMZN,0.10888009890913963,0.10153645977377891,-0.024036999743263676,-0.001042000949382782,0.004947997629642487,0.03606660552681209
1997-08-22,0.10625000298023224,0.10625000298023224,0.10468800365924835,0.10520800203084946,14.256,AMZN,0.10804679915308953,0.10205729976296425,0.004927732277731689,0.001042000949382782,0.0015619993209838867,0.03600627330347578
1997-08-25,0.11093799769878387,0.11302100121974945,0.10520800203084946,0.10520800203084946,22.536,AMZN,0.1074999988079071,0.10269271969795227,0.04412230199582989,0.005729995667934418,0.007812999188899994,0.036141088964377496
1997-08-26,0.1171879991889,0.1177079975605011,0.11145800352096558,0.11197900027036667,51.48,AMZN,0.10822919905185699,0.10346355974674225,0.05633778885288665,0.005208998918533325,0.0062499940395355225,0.03511246307788359
1997-08-27,0.11588499695062637,0.11614599823951721,0.11249999701976776,0.11536499857902527,27.84,AMZN,0.10882809907197952,0.10427605971693993,-0.01111890506956481,0.0005199983716011047,0.0036460012197494507,0.03509096339210114
1997-08-28,0.11874999850988388,0.11979199945926666,0.11406300216913223,0.11510399729013443,22.944,AMZN,0.1099217988550663,0.10514063969254493,0.024722799625892522,0.0036460012197494507,0.00572899729013443,0.03527827620782838
1997-08-29,0.11692699790000916,0.11874999850988388,0.11614599823951721,0.11822900176048279,14.448,AMZN,0.11104159876704216,0.10596875965595245,-0.01535158427579253,-0.0013020038604736328,0.0026040002703666687,0.035381465943545166
1997-09-02,0.1177079975605011,0.11874999850988388,0.1166670024394989,0.1171879991889,14.64,AMZN,0.11260409876704217,0.10679687961935996,0.006679378368713573,0.0005199983716011047,0.0020829960703849792,0.03399128866685481
1997-09-03,0.1166670024394989,0.12083300203084946,0.11562500149011612,0.1171879991889,39.288,AMZN,0.11343749910593033,0.1076302196085453,-0.00884387758331484,-0.0005209967494010925,0.005208000540733337,0.032308149786665
1997-09-04,0.12760399281978607,0.12760399281978607,0.1171879991889,0.11822900176048279,66.96,AMZN,0.11536459848284722,0.10867187947034836,0.09374536202692685,0.009374991059303284,0.010415993630886078,0.03804291429047747
1997-09-05,0.125,0.1333329975605011,0.12291699647903442,0.12916700541973114,38.16,AMZN,0.11729169860482216,0.10966145947575569,-0.020406828675523236,-0.00416700541973114,0.010416001081466675,0.03747916135544518
1997-09-08,0.15000000596046448,0.15104199945926666,0.125,0.12656299769878387,112.968,AMZN,0.12166669890284539,0.11115103960037231,0.20000004768371582,0.023437008261680603,0.026041999459266663,0.05647331470327872
1997-09-09,0.16197900474071503,0.16927100718021393,0.15130199491977692,0.15703099966049194,179.424,AMZN,0.1267707996070385,0.1129010397195816,0.07985998869498623,0.0049480050802230835,0.01796901226043701,0.058310411693909575
1997-09-10,0.1651040017604828,0.16640600562095642,0.15625,0.16562500596046448,77.328,AMZN,0.13156239986419677,0.11466145977377891,0.01929260538901345,-0.0005210041999816895,0.010156005620956421,0.055645507664495844
1997-09-11,0.15781299769878387,0.16666699945926666,0.15208299458026886,0.16666699945926666,85.248,AMZN,0.13575519993901253,0.11630209967494011,-0.04416006870794087,-0.008854001760482788,0.014584004878997803,0.05740921894514055
1997-09-12,0.18437500298023224,0.18489600718021393,0.15781299769878387,0.15937499701976776,66.672,AMZN,0.14231770038604735,0.1184010598063469,0.16831316601783963,0.025000005960464478,0.027083009481430054,0.06547582334265782
1997-09-15,0.1546880006790161,0.18385399878025055,0.15260399878025055,0.18333299458026886,111.672,AMZN,0.14609380066394806,0.11958335980772972,-0.16101424716667811,-0.028644993901252747,0.03125,0.07754172622252081
1997-09-16,0.16770799458026886,0.17708300054073334,0.15599000453948975,0.15625,128.64,AMZN,0.15109380036592485,0.12093751966953277,0.08416938511132321,0.01145799458026886,0.02109299600124359,0.07753252028222166
1997-09-17,0.1703130006790161,0.17499999701976776,0.16666699945926666,0.17291699349880219,52.152,AMZN,0.15645840018987656,0.12204169973731041,0.015532986994847287,-0.0026039928197860718,0.008332997560501099,0.07717194644684298
1997-09-18,0.1645829975605011,0.17343799769878387,0.1640630066394806,0.171875,42.576,AMZN,0.16015630066394806,0.12301043972373009,-0.033643956102412775,-0.007292002439498901,0.009374991059303284,0.07812108066837818
1997-09-19,0.19739599525928497,0.20416699349880219,0.16875000298023224,0.1690099984407425,178.584,AMZN,0.16739590018987655,0.12439585968852043,0.1993705193437234,0.02838599681854248,0.035416990518569946,0.08642806049186195
1997-09-22,0.22499999403953552,0.2338539958000183,0.19739599525928497,0.20000000298023224,338.76,AMZN,0.17489589899778366,0.12660419955849647,0.1398407234351029,0.024999991059303284,0.03645800054073334,0.08916848287784224
1997-09-23,0.23125000298023224,0.23229199647903442,0.21979199349880219,0.22447900474071503,153.648,AMZN,0.1818229988217354,0.12909377962350846,0.02777781825006853,0.006770998239517212,0.012500002980232239,0.08922165946247701
1997-09-24,0.21875,0.24062499403953552,0.21458299458026886,0.23229199647903442,164.016,AMZN,0.1871875986456871,0.1310312795639038,-0.05405406624492348,-0.013541996479034424,0.026041999459266663,0.09160914480802676
1997-09-25,0.20390599966049194,0.21770800650119781,0.2026039958000183,0.2171880006790161,99.36,AMZN,0.1917968988418579,0.13277605950832366,-0.06785828726632259,-0.01328200101852417,0.015104010701179504,0.09397792399534907
1997-09-26,0.20833300054073334,0.21302099525928497,0.2026039958000183,0.2036460041999817,54.624,AMZN,0.19419269859790803,0.13472395956516267,0.02171098882628497,0.004686996340751648,0.010416999459266663,0.09399378881714396
1997-09-29,0.20208300650119781,0.20937499403953552,0.19791699945926666,0.20729200541973114,47.424,AMZN,0.1989321991801262,0.13660935968160628,-0.030000019311935744,-0.005208998918533325,0.01145799458026886,0.09444267829321384
1997-09-30,0.21692700684070587,0.21744799613952637,0.19010399281978607,0.20000000298023224,105.096,AMZN,0.20385410040616989,0.13876559987664222,0.07345496584058431,0.016927003860473633,0.027344003319740295,0.0946873055794161
1997-10-01,0.20104199647903442,0.22499999403953552,0.19687500596046448,0.22187499701976776,99.984,AMZN,0.20692699998617173,0.14065101981163025,-0.07322744453546137,-0.020833000540733337,0.028124988079071045,0.09731974955658215
1997-10-02,0.20052100718021393,0.20885400474071503,0.19947899878025055,0.20208300650119781,37.536,AMZN,0.21052080094814302,0.14236977994441985,-0.0025914451106976433,-0.0015619993209838867,0.009375005960464478,0.09647991065003761
1997-10-03,0.20078100264072418,0.20624999701976776,0.19895799458026886,0.20416699349880219,23.28,AMZN,0.21085930168628692,0.14412497997283935,0.0012965996140075209,-0.003385990858078003,0.007292002439498901,0.09603827598526944
1997-10-06,0.20624999701976776,0.20624999701976776,0.19713500142097473,0.20000000298023224,40.56,AMZN,0.20898430198431014,0.1460208198428154,0.02723860478388862,0.0062499940395355225,0.00911499559879303,0.08712912817499799
1997-10-07,0.20286500453948975,0.20937499403953552,0.20208300650119781,0.20416699349880219,34.848,AMZN,0.2061458021402359,0.14775519996881484,-0.016412084990011344,-0.001301988959312439,0.0072919875383377075,0.08627793180656897
1997-10-08,0.2002599984407425,0.20833300054073334,0.1992190033197403,0.20729200541973114,56.136,AMZN,0.20429680198431016,0.14928123995661735,-0.012841081706826185,-0.0070320069789886475,0.009113997220993042,0.08648786672611221
1997-10-09,0.1875,0.20104199647903442,0.1869789958000183,0.20000000298023224,79.008,AMZN,0.20265620201826096,0.15058331996202468,-0.06371716039196018,-0.012500002980232239,0.014063000679016113,0.08727683526793244
1997-10-10,0.19505199790000916,0.203125,0.18333299458026886,0.18645800650119781,75.744,AMZN,0.20132810175418853,0.15208851993083955,0.04027732213338209,0.00859399139881134,0.01979200541973114,0.07957672764601799
1997-10-13,0.20000000298023224,0.20208300650119781,0.1963540017604828,0.1963540017604828,16.296,AMZN,0.20111980140209199,0.15367185994982718,0.025367620601146612,0.0036460012197494507,0.005729004740715027,0.06926246908259091
1997-10-14,0.19895799458026886,0.20520800352096558,0.19166700541973114,0.203125,30.936,AMZN,0.19932290017604828,0.15533851981163024,-0.005210041922181219,-0.00416700541973114,0.013540998101234436,0.06742958651226293
1997-10-15,0.19609400629997253,0.19843800365924835,0.18854199349880219,0.19843800365924835,47.112,AMZN,0.1988281011581421,0.15705205991864205,-0.014394939425974473,-0.002343997359275818,0.009896010160446167,0.06764644839872952
1997-10-16,0.18125000596046448,0.19895799458026886,0.1802079975605011,0.19895799458026886,69.624,AMZN,0.19690100103616714,0.15842706009745597,-0.07569838884723801,-0.017707988619804382,0.01874999701976776,0.06966903238830292
1997-10-17,0.18125000596046448,0.18281300365924835,0.17604200541973114,0.1807290017604828,50.688,AMZN,0.19494790136814116,0.1598749801516533,0.0,0.0005210041999816895,0.006770998239517212,0.052956508356351795
1997-10-20,0.19114600121974945,0.19374999403953552,0.18333299458026886,0.18385399878025055,98.256,AMZN,0.19343750178813934,0.1614062401652336,0.05459859273849377,0.007292002439498901,0.010416999459266663,0.04343321484819458
1997-10-21,0.22135399281978607,0.22187499701976776,0.19270800054073334,0.19791699945926666,241.92,AMZN,0.19528640061616898,0.16350519999861718,0.158036220518724,0.02343699336051941,0.029166996479034424,0.056697403742511164
1997-10-22,0.2260420024394989,0.2309899926185608,0.21875,0.22083300352096558,104.16,AMZN,0.1978646010160446,0.16582812011241913,0.0211787895036053,0.005208998918533325,0.012239992618560791,0.05545340530708203
1997-10-23,0.22499999403953552,0.22812500596046448,0.20937499403953552,0.2114579975605011,113.136,AMZN,0.20161460041999818,0.16813020005822182,-0.004609799898770084,0.013541996479034424,0.018750011920928955,0.05294280484800013
1997-10-24,0.25130200386047363,0.25312501192092896,0.2270829975605011,0.23749999701976776,189.84,AMZN,0.2072396010160446,0.17099998012185097,0.11689782452312647,0.013802006840705872,0.026042014360427856,0.05840507779593358
1997-10-27,0.21354199945926666,0.2505210041999817,0.2114579975605011,0.24010400474071503,121.824,AMZN,0.20859380066394806,0.1731562401354313,-0.15025747435811077,-0.026562005281448364,0.03906300663948059,0.06821309808632009
1997-10-28,0.24739600718021393,0.25,0.19374999403953552,0.1958329975605011,234.384,AMZN,0.21343760192394257,0.17606250032782556,0.15853559396593053,0.05156300961971283,0.05625000596046448,0.075022062381419
1997-10-29,0.2695310115814209,0.2750000059604645,0.25,0.2572920024394989,142.536,AMZN,0.2207813024520874,0.1792864605784416,0.08947195491753779,0.012239009141921997,0.025000005960464478,0.07442977346387364
1997-10-30,0.2562499940395355,0.2677080035209656,0.2520830035209656,0.26041701436042786,95.4,AMZN,0.22828130125999452,0.18224480047821998,-0.04927454345220461,-0.004167020320892334,0.015625,0.07580758661924267
1997-10-31,0.25416699051856995,0.2729170024394989,0.2484380006790161,0.26822900772094727,100.536,AMZN,0.23557299971580506,0.18521356031298639,-0.008128794417236906,-0.01406201720237732,0.024479001760482788,0.07592662159090252
1997-11-03,0.25364598631858826,0.26093798875808716,0.24739600718021393,0.26093798875808716,39.984,AMZN,0.24182299822568892,0.1881614799797535,-0.002049849978231655,-0.007292002439498901,0.01354198157787323,0.07595151486912775
1997-11-04,0.24791699647903442,0.25260400772094727,0.2411459982395172,0.25,47.304,AMZN,0.24447929859161377,0.1909010599553585,-0.022586558229066633,-0.002083003520965576,0.011458009481430054,0.07609016068828404
1997-11-05,0.24375000596046448,0.25598999857902527,0.24375000596046448,0.24895800650119781,61.872,AMZN,0.24625009894371033,0.1934323000907898,-0.016808006622177407,-0.005208000540733337,0.012239992618560791,0.07616559526221077
1997-11-06,0.23307299613952637,0.24583299458026886,0.23177100718021393,0.24583299458026886,58.272,AMZN,0.24705739915370942,0.1957760600745678,-0.04380311614297927,-0.012759998440742493,0.014061987400054932,0.07524020282316686
1997-11-07,0.22395800054073334,0.23203100264072418,0.2192710041999817,0.22083300352096558,52.536,AMZN,0.2443229988217354,0.19788022011518477,-0.03910790074254866,0.0031249970197677612,0.012759998440742493,0.07584901355122979
1997-11-10,0.2104170024394989,0.22812500596046448,0.2104170024394989,0.22499999403953552,55.296,AMZN,0.2440104991197586,0.19975002020597457,-0.06046222090097475,-0.014582991600036621,0.017708003520965576,0.07732416120927316
1997-11-11,0.19739599525928497,0.21562500298023224,0.1958329975605011,0.21223999559879303,86.256,AMZN,0.2390104979276657,0.20134378015995025,-0.061881915573613666,-0.014844000339508057,0.01979200541973114,0.07875535439357449
1997-11-12,0.18854199349880219,0.20937499403953552,0.18333299458026886,0.18880200386047363,173.664,AMZN,0.23091159611940384,0.20278127998113632,-0.04485400906362269,-0.00026001036167144775,0.026041999459266663,0.0793908509589775
1997-11-13,0.19296899437904358,0.19843800365924835,0.18854199349880219,0.19739599525928497,85.8,AMZN,0.22458349615335466,0.20408858001232147,0.02348018496086146,-0.004427000880241394,0.009896010160446167,0.07742368177876796
1997-11-14,0.20833300054073334,0.2104170024394989,0.18906299769878387,0.19687500596046448,117.384,AMZN,0.22000009715557098,0.20575524002313614,0.07961904041180135,0.01145799458026886,0.021354004740715027,0.07913141812459128
1997-11-17,0.21875,0.2270829975605011,0.2109380066394806,0.2114579975605011,147.888,AMZN,0.21651049852371215,0.20713023990392684,0.05000167727738325,0.007292002439498901,0.016144990921020508,0.07900132122388827
1997-11-18,0.22083300352096558,0.22395800054073334,0.2171880006790161,0.21875,37.32,AMZN,0.21380209922790527,0.20830731987953185,0.009522301810128253,0.002083003520965576,0.006769999861717224,0.07088448365974358
1997-11-19,0.2255209982395172,0.2260420024394989,0.21562500298023224,0.22031299769878387,50.688,AMZN,0.21197919845581054,0.20951565980911255,0.02122868703412162,0.005208000540733337,0.010416999459266663,0.0708851860399146
1997-11-20,0.22916699945926666,0.23020799458026886,0.2255209982395172,0.22864599525928497,118.464,AMZN,0.21158859878778458,0.2109427398443222,0.016167014372103772,0.0005210041999816895,0.004686996340751648,0.07093164392194373
1997-11-21,0.22447900474071503,0.22916699945926666,0.22447900474071503,0.2276040017604828,52.056,AMZN,0.21164069920778275,0.21174481987953186,-0.02045667451951305,-0.0031249970197677612,0.004687994718551636,0.06581764289673868
1997-11-24,0.2114579975605011,0.22083300352096558,0.2114579975605011,0.21875,40.392,AMZN,0.21174479871988297,0.21288021981716157,-0.05800545665842505,-0.007292002439498901,0.009375005960464478,0.05773351614937205
1997-11-25,0.21015599370002747,0.21666699647903442,0.20208300650119781,0.2119790017604828,66.096,AMZN,0.21302079856395723,0.21372917979955675,-0.0061572694128114724,-0.0018230080604553223,0.014583989977836609,0.044258569561490144
1997-11-26,0.21302099525928497,0.22057299315929413,0.2119790017604828,0.2119790017604828,32.616,AMZN,0.2154686987400055,0.2145833396911621,0.013632737800221673,0.001041993498802185,0.00859399139881134,0.03840086846844603
1997-11-28,0.20624999701976776,0.21666699647903442,0.20572899281978607,0.21354199945926666,32.064,AMZN,0.21679679900407792,0.21541667968034744,-0.03178559104597034,-0.007292002439498901,0.010938003659248352,0.03767561160655408
1997-12-01,0.21354199945926666,0.21875,0.20677100121974945,0.2119790017604828,47.664,AMZN,0.21731769889593125,0.2157395997643471,0.03535516385389337,0.0015629976987838745,0.01197899878025055,0.039027130042874704
1997-12-02,0.21171900629997253,0.21510399878025055,0.20885400474071503,0.21302099525928497,25.248,AMZN,0.2166145995259285,0.2154739800095558,-0.008536930270908405,-0.001301988959312439,0.0062499940395355225,0.03900248346168414
1997-12-03,0.2182289958000183,0.21875,0.20937499403953552,0.2098959982395172,25.8,AMZN,0.21635419875383377,0.21521355986595153,0.03074825266666026,0.008332997560501099,0.009375005960464478,0.03978767189895512
1997-12-04,0.22499999403953552,0.2276040017604828,0.2192710041999817,0.22005200386047363,60.768,AMZN,0.2163020983338356,0.21533855974674224,0.03102703293251663,0.00494799017906189,0.008332997560501099,0.04050998972167789
1997-12-05,0.22968800365924835,0.22968800365924835,0.21770800650119781,0.22187499701976776,53.232,AMZN,0.21635419875383377,0.21585419982671739,0.02083559886178965,0.00781300663948059,0.011979997158050537,0.03967105109233124
1997-12-08,0.23541699349880219,0.23854200541973114,0.2260420024394989,0.2270829975605011,95.328,AMZN,0.21744799762964248,0.21639587968587876,0.024942486104119865,0.008333995938301086,0.012500002980232239,0.03892453063317333
1997-12-09,0.234375,0.23854200541973114,0.23020799458026886,0.23333300650119781,26.64,AMZN,0.21973969787359238,0.2170417195558548,-0.004426160929658973,0.001041993498802185,0.00833401083946228,0.03600671460799383
1997-12-10,0.2255209982395172,0.23125000298023224,0.21979199349880219,0.22916699945926666,28.896,AMZN,0.22127619832754136,0.21721359938383103,-0.037777074178059866,-0.0036460012197494507,0.011458009481430054,0.03395935065483188
1997-12-11,0.234375,0.2416670024394989,0.21979199349880219,0.21979199349880219,100.296,AMZN,0.22341159880161285,0.21788025945425032,0.039260210045182875,0.014583006501197815,0.021875008940696716,0.032339702378041096
1997-12-12,0.2270829975605011,0.24010400474071503,0.22031299769878387,0.23229199647903442,53.448,AMZN,0.2254948988556862,0.21841149926185607,-0.03111254374186201,-0.005208998918533325,0.019791007041931152,0.033550687595408746
1997-12-15,0.22916699945926666,0.23333300650119781,0.22031299769878387,0.22916699945926666,33.888,AMZN,0.22705739885568618,0.21897921919822694,0.009177269637768992,0.0,0.01302000880241394,0.029119102633893636
1997-12-16,0.22291700541973114,0.23229199647903442,0.22291700541973114,0.23229199647903442,33.744,AMZN,0.22817719876766204,0.2193125593662262,-0.027272661658453212,-0.009374991059303284,0.009374991059303284,0.027962815251281102
1997-12-17,0.21953099966049194,0.22291700541973114,0.21276000142097473,0.21875,122.808,AMZN,0.2283073991537094,0.21964587926864623,-0.01518953546349533,0.0007809996604919434,0.010157003998756409,0.02812671693952447
1997-12-18,0.21458299458026886,0.22135399281978607,0.2114579975605011,0.21770800650119781,64.08,AMZN,0.22726569920778275,0.21993233919143676,-0.022538981227595456,-0.003125011920928955,0.009895995259284973,0.028097519646827256
1997-12-19,0.22499999403953552,0.2260420024394989,0.20833300054073334,0.2114579975605011,95.064,AMZN,0.22679689824581145,0.22068233907222748,0.04854531683483421,0.013541996479034424,0.017709001898765564,0.030069353532717117
1997-12-22,0.2348960041999817,0.23906299471855164,0.2216150015592575,0.22499999403953552,87.048,AMZN,0.22674479931592942,0.22147921919822694,0.043982268544892955,0.009896010160446167,0.01744799315929413,0.03124624613204797
1997-12-23,0.23125000298023224,0.23697899281978607,0.23125000298023224,0.234375,23.544,AMZN,0.22643229961395264,0.22210421919822693,-0.015521767737885273,-0.0031249970197677612,0.005728989839553833,0.028194695091061664
1997-12-24,0.23020799458026886,0.23541699349880219,0.22343799471855164,0.23125000298023224,46.728,AMZN,0.2269009992480278,0.22272921919822694,-0.004505982212041126,-0.001042008399963379,0.01197899878025055,0.02816313647426433
1997-12-26,0.2260420024394989,0.23229199647903442,0.22447900474071503,0.22812500596046448,9.744,AMZN,0.2260676994919777,0.22332817912101746,-0.018096644073398394,-0.002083003520965576,0.007812991738319397,0.028538978470953363
1997-12-29,0.23749999701976776,0.23906299471855164,0.2265630066394806,0.22916699945926666,51.048,AMZN,0.22710939943790437,0.2244531789422035,0.05068967031176275,0.008332997560501099,0.012499988079071045,0.0291461957123919
1997-12-30,0.24244800209999084,0.24531300365924835,0.23906299471855164,0.2416670024394989,125.712,AMZN,0.22843749970197677,0.22567713886499405,0.02083370586236777,0.0007809996604919434,0.006250008940696716,0.02859080182385332
1997-12-31,0.2510420083999634,0.2520830035209656,0.2421880066394806,0.24375000596046448,88.92,AMZN,0.23125,0.22687505900859833,0.035446801893744606,0.007292002439498901,0.009894996881484985,0.029040854495496458
1998-01-02,0.24791699647903442,0.25,0.23984399437904358,0.25,33.216,AMZN,0.23408859968185425,0.2274063190817833,-0.012448163320738503,-0.002083003520965576,0.010156005620956421,0.028940663961541265
1998-01-05,0.23749999701976776,0.24687500298023224,0.23541699349880219,0.24427099525928497,71.808,AMZN,0.23638029992580414,0.22763547897338868,-0.04201809318122973,-0.006770998239517212,0.011458009481430054,0.030298572713583632
1998-01-06,0.24192699790000916,0.24375000596046448,0.23333300650119781,0.2348960041999817,83.496,AMZN,0.2380730003118515,0.22797401905059814,0.018640003940180838,0.007030993700027466,0.010416999459266663,0.03023499435414047
1998-01-07,0.23906299471855164,0.2416670024394989,0.23463499546051025,0.2416670024394989,54.504,AMZN,0.2384896993637085,0.2277292388677597,-0.011838295048993364,-0.0026040077209472656,0.0070320069789886475,0.029949297406564258
1998-01-08,0.23072899878025055,0.23515599966049194,0.2265630066394806,0.2348960041999817,120.312,AMZN,0.23843759894371033,0.22807297885417938,-0.03486108733855975,-0.00416700541973114,0.008592993021011353,0.031004382198219153
1998-01-09,0.21302099525928497,0.23333300650119781,0.2114579975605011,0.23333300650119781,132.864,AMZN,0.23671889901161194,0.2273854786157608,-0.07674806207533069,-0.020312011241912842,0.021875008940696716,0.03450830624059492
1998-01-12,0.21510399878025055,0.2192710041999817,0.20729200541973114,0.20833300054073334,148.032,AMZN,0.2356250986456871,0.2262969383597374,0.00977839540384351,0.006770998239517212,0.01197899878025055,0.03324713430274839
1998-01-13,0.23229199647903442,0.23333300650119781,0.21614600718021393,0.2171880006790161,146.424,AMZN,0.23510429859161378,0.22581777840852738,0.07990552382219107,0.01510399580001831,0.017186999320983887,0.03744188642508881
1998-01-14,0.24375000596046448,0.24375000596046448,0.23125000298023224,0.2328130006790161,170.112,AMZN,0.23523449897766113,0.22560943871736527,0.04932589006554178,0.010937005281448364,0.012500002980232239,0.038905996509099705
1998-01-15,0.24765600264072418,0.2505210041999817,0.23958300054073334,0.23958300054073334,120.288,AMZN,0.23489589840173722,0.22548963904380798,0.016024601373315406,0.008073002099990845,0.010938003659248352,0.038285343991238736
1998-01-16,0.23958300054073334,0.24895800650119781,0.23854200541973114,0.24791699647903442,51.264,AMZN,0.2340624988079071,0.22532295912504197,-0.03259764356167205,-0.008333995938301086,0.010416001081466675,0.0389832477472301
1998-01-20,0.24765600264072418,0.2505210041999817,0.24062499403953552,0.2411459982395172,109.344,AMZN,0.23507809937000274,0.22540107905864715,0.03369605557059674,0.00651000440120697,0.009896010160446167,0.03891278705382324
1998-01-21,0.25364598631858826,0.2583329975605011,0.24375000596046448,0.24687500298023224,174.768,AMZN,0.23624999821186066,0.2258125388622284,0.02418670903993303,0.006770983338356018,0.014582991600036621,0.03794317723657765
1998-01-22,0.2567709982395172,0.2635419964790344,0.2510420083999634,0.25364598631858826,189.432,AMZN,0.23802079856395722,0.22646879881620408,0.012320368109447699,0.003125011920928955,0.012499988079071045,0.03695310482885203
1998-01-23,0.24687500298023224,0.26718801259994507,0.24687500298023224,0.26718801259994507,182.376,AMZN,0.2396353989839554,0.22719795882701874,-0.03854015962524682,-0.02031300961971283,0.02031300961971283,0.037973889258002026
1998-01-26,0.24062499403953552,0.2494789958000183,0.23697899281978607,0.24895800650119781,94.248,AMZN,0.24239579886198043,0.22806253880262375,-0.025316491606066638,-0.008333012461662292,0.012500002980232239,0.03849954336971937
1998-01-27,0.23749999701976776,0.2432290017604828,0.23333300650119781,0.24088500440120697,82.08,AMZN,0.24463539868593215,0.22904169887304307,-0.012987000923330161,-0.003385007381439209,0.009895995259284973,0.03836947698925225
1998-01-28,0.23854200541973114,0.2416670024394989,0.23125000298023224,0.23749999701976776,105.864,AMZN,0.24526039958000184,0.2299531590938568,0.004387403844374083,0.001042008399963379,0.010416999459266663,0.0367127655201977
